-0.01,-0.73,0.38,-262.76,45.47,38.82,right
-0.04,-0.96,0.59,-65.12,-37.23,-3.23,right
-0.06,-0.66,0.62,-5.0,-60.36,7.87,right
-0.11,-0.57,0.68,-101.75,-50.72,1.53,right
-0.17,-0.65,0.75,-171.33,-45.72,-3.23,right
-0.04,-0.8,0.67,-201.17,-31.37,12.51,right
-0.02,-0.49,0.53,-97.29,-22.77,43.4,right
-0.35,-0.23,0.63,-150.02,-43.82,-1.59,right
-0.35,-0.62,0.77,-362.98,-36.93,-98.94,right
-0.04,-0.3,0.87,-517.21,55.11,-107.06,right
-0.04,-0.08,0.75,-533.81,-56.82,-169.07,right
-1.74,-0.07,1.39,-369.26,-217.77,-317.02,right
0.62,0.06,1.43,-154.17,-81.24,-194.03,right
-0.34,0.07,0.88,-72.27,13.61,15.81,right
-0.28,0.58,0.51,45.78,69.64,-22.95,right
-0.33,0.35,1.19,-29.97,97.72,-16.42,right
-0.11,0.22,1.15,-61.89,51.82,-37.96,right
-0.19,0.24,0.88,-57.92,5.0,-54.14,right
-0.34,0.23,0.86,-16.48,39.86,-24.05,right
-0.29,0.33,0.93,70.31,33.81,-20.14,right
-0.25,0.46,0.92,102.48,33.33,-61.16,right
-0.14,0.17,0.96,74.4,48.1,-98.94,right
-0.17,0.25,0.88,64.09,50.84,-46.39,right
-0.21,0.12,0.98,96.62,56.76,23.74,right
-0.2,0.05,1.05,67.02,25.88,-8.91,right
-0.22,0.1,1.03,63.78,4.88,-33.94,right
-0.16,0.01,0.91,-12.88,-12.21,-36.62,right
-0.31,-0.01,0.9,-25.15,8.06,-60.42,right
-0.38,-0.01,0.98,30.15,41.99,-153.14,right
-0.64,0.04,0.99,-7.57,29.05,-154.97,right
0.09,0.05,1.03,100.83,-1.71,-70.56,right
0.48,-0.17,1.12,69.82,-49.68,17.64,right
0.08,-0.04,0.86,16.85,-61.16,102.84,right
-0.2,-0.02,0.69,-68.24,1.1,76.48,right
0.04,0.16,1.21,-153.02,46.26,44.98,right
0.03,0.24,1.08,20.63,-23.13,102.84,right
0.02,0.32,0.94,-42.05,-15.69,95.34,right
0.38,0.85,0.96,-76.48,8.0,56.34,right
